filename,instance_idx,keypoint,d_px,area_px
2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65,0,BL1,4.497937436,25165.1
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,AOI,3.593338486,20012.4
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,BL2,6.020903318,20012.4
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,IS2,2.802339146,20012.4
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,IAC,3.97107085,20012.4
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,IS1,1.612918016,20012.4
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,BL1,6.334695606,20012.4
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,AOI,3.709025015,29199.2
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,BL2,28.88129118,29199.2
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,IS2,9.369305996,29199.2
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,IAC,4.936861646,29199.2
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,IS1,8.295873833,29199.2
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,BL1,3.704426044,29199.2
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,AOI,2.331149549,14541.8
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,BL2,9.983761668,14541.8
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,IS2,2.6046909,14541.8
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,IAC,0.5120700488,14541.8
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,IS1,1.956853447,14541.8
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,BL1,7.369411181,14541.8
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,AOI,0.6728457674,435.2
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,BL2,3.084170228,435.2
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,IS2,2.861230377,435.2
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,IAC,3.465685682,435.2
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,IS1,2.207772981,435.2
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,BL1,3.0601532,435.2
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,AOI,1.767602132,1281.8
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,BL2,6.06002722,1281.8
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,IS2,3.697993917,1281.8
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,IAC,2.099736959,1281.8
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,IS1,2.816343642,1281.8
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,BL1,8.811883622,1281.8
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,AOI,0.8023358573,836.4
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,BL2,0.7397126613,836.4
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,IS2,1.304933735,836.4
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,IAC,1.194070589,836.4
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,IS1,1.040987902,836.4
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,BL1,5.137593904,836.4
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,AOI,1.703205955,801.55
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,BL2,7.868636397,801.55
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,IS2,0.2762159498,801.55
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,IAC,0.7755396262,801.55
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,IS1,1.425837133,801.55
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,BL1,4.803866468,801.55
4-1-103_jpg.rf.272bd27d042ea087a20e2ce66f924ce4,0,AOI,10.67693499,20508.8
4-1-103_jpg.rf.272bd27d042ea087a20e2ce66f924ce4,0,BL2,18.98766877,20508.8
4-1-103_jpg.rf.272bd27d042ea087a20e2ce66f924ce4,0,IS2,11.36738796,20508.8
4-1-103_jpg.rf.272bd27d042ea087a20e2ce66f924ce4,0,IAC,13.64008849,20508.8
4-1-103_jpg.rf.272bd27d042ea087a20e2ce66f924ce4,0,IS1,18.23911257,20508.8
4-1-103_jpg.rf.272bd27d042ea087a20e2ce66f924ce4,0,BL1,7.586658498,20508.8
4-1-108_jpg.rf.4482fffbd0f7474154373d8ef007411a,0,AOI,6.415769498,14541.8
4-1-108_jpg.rf.4482fffbd0f7474154373d8ef007411a,0,BL2,50.45485589,14541.8
4-1-108_jpg.rf.4482fffbd0f7474154373d8ef007411a,0,IS2,2.062604053,14541.8
4-1-108_jpg.rf.4482fffbd0f7474154373d8ef007411a,0,IAC,4.193485852,14541.8
4-1-108_jpg.rf.4482fffbd0f7474154373d8ef007411a,0,IS1,5.691925262,14541.8
4-1-108_jpg.rf.4482fffbd0f7474154373d8ef007411a,0,BL1,9.670910687,14541.8
4-1-143_jpg.rf.20ef2202ecb10552c11780789c735237,0,AOI,2.912199144,15912
4-1-143_jpg.rf.20ef2202ecb10552c11780789c735237,0,BL2,14.06455047,15912
4-1-143_jpg.rf.20ef2202ecb10552c11780789c735237,0,IS2,9.831493197,15912
4-1-143_jpg.rf.20ef2202ecb10552c11780789c735237,0,IAC,20.39157861,15912
4-1-143_jpg.rf.20ef2202ecb10552c11780789c735237,0,IS1,27.71115174,15912
4-1-143_jpg.rf.20ef2202ecb10552c11780789c735237,0,BL1,26.48698147,15912
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,0,AOI,5.891611783,8624.95
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,0,BL2,7.930597617,8624.95
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,0,IS2,3.061617381,8624.95
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,0,IAC,1.997679006,8624.95
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,0,IS1,1.342986167,8624.95
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,0,BL1,2.274947804,8624.95
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,1,AOI,2.405527983,7206.3
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,1,BL2,9.177751232,7206.3
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,1,IS2,4.676234823,7206.3
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,1,IAC,4.462205823,7206.3
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,1,IS1,1.783454585,7206.3
4-1-164_jpg.rf.db3448d546f675d0f4911b3093bd50cd,1,BL1,9.418258979,7206.3
4-1-170_jpg.rf.17b24472dc6f0d864b1064450f36f057,0,AOI,2.2621403,13536.25
4-1-170_jpg.rf.17b24472dc6f0d864b1064450f36f057,0,BL2,0.2924075065,13536.25
4-1-170_jpg.rf.17b24472dc6f0d864b1064450f36f057,0,IS2,7.482036935,13536.25
4-1-170_jpg.rf.17b24472dc6f0d864b1064450f36f057,0,IAC,10.7953567,13536.25
4-1-170_jpg.rf.17b24472dc6f0d864b1064450f36f057,0,IS1,9.26753297,13536.25
4-1-170_jpg.rf.17b24472dc6f0d864b1064450f36f057,0,BL1,3.035184041,13536.25
4-1-18_jpg.rf.4794a9f6a6ee80643dfb72c0ad04faf4,0,AOI,2.880817104,12609.75
4-1-18_jpg.rf.4794a9f6a6ee80643dfb72c0ad04faf4,0,BL2,2.905818464,12609.75
4-1-18_jpg.rf.4794a9f6a6ee80643dfb72c0ad04faf4,0,IS2,2.287450564,12609.75
4-1-18_jpg.rf.4794a9f6a6ee80643dfb72c0ad04faf4,0,IAC,1.720785477,12609.75
4-1-18_jpg.rf.4794a9f6a6ee80643dfb72c0ad04faf4,0,IS1,2.141942563,12609.75
4-1-18_jpg.rf.4794a9f6a6ee80643dfb72c0ad04faf4,0,BL1,4.891517796,12609.75
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,0,AOI,2.132473519,16306.4
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,0,BL2,28.6118977,16306.4
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,0,IS2,4.905287754,16306.4
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,0,IAC,4.388950949,16306.4
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,0,IS1,2.867126444,16306.4
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,0,BL1,41.57075989,16306.4
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,1,AOI,0.849640325,12193.25
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,1,BL2,4.651535703,12193.25
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,1,IS2,3.417081164,12193.25
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,1,IAC,0.5749230818,12193.25
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,1,IS1,2.738158044,12193.25
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301,1,BL1,8.000302695,12193.25
4-1-194_jpg.rf.e5c027f61ab31e4c10b394e5c1721ad0,0,AOI,0.7113721541,11145.2
4-1-194_jpg.rf.e5c027f61ab31e4c10b394e5c1721ad0,0,BL2,1.602256882,11145.2
4-1-194_jpg.rf.e5c027f61ab31e4c10b394e5c1721ad0,0,IS2,6.290922943,11145.2
4-1-194_jpg.rf.e5c027f61ab31e4c10b394e5c1721ad0,0,IAC,1.568089908,11145.2
4-1-194_jpg.rf.e5c027f61ab31e4c10b394e5c1721ad0,0,IS1,2.55749745,11145.2
4-1-194_jpg.rf.e5c027f61ab31e4c10b394e5c1721ad0,0,BL1,8.272195365,11145.2
4-1-198_jpg.rf.08d176713106124cee7d0611f88fdbad,0,AOI,1.190064741,8562.9
4-1-198_jpg.rf.08d176713106124cee7d0611f88fdbad,0,BL2,2.374571961,8562.9
4-1-198_jpg.rf.08d176713106124cee7d0611f88fdbad,0,IS2,1.265653977,8562.9
4-1-198_jpg.rf.08d176713106124cee7d0611f88fdbad,0,IAC,2.86782756,8562.9
4-1-198_jpg.rf.08d176713106124cee7d0611f88fdbad,0,IS1,4.46348568,8562.9
4-1-198_jpg.rf.08d176713106124cee7d0611f88fdbad,0,BL1,0.6457960739,8562.9
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,0,AOI,3.103449806,9480.9
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,0,BL2,5.164543554,9480.9
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,0,IS2,1.735958637,9480.9
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,0,IAC,0.7906280493,9480.9
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,0,IS1,2.922081005,9480.9
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,0,BL1,5.261833559,9480.9
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,1,AOI,1.020900003,7622.8
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,1,BL2,11.17765965,7622.8
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,1,IS2,2.494734136,7622.8
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,1,IAC,2.177915402,7622.8
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,1,IS1,1.914395104,7622.8
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588,1,BL1,6.349536885,7622.8
4-1-65_jpg.rf.4cd9c4aa05a03bc48274ad476d924668,0,AOI,3.626517482,16150
4-1-65_jpg.rf.4cd9c4aa05a03bc48274ad476d924668,0,BL2,1.680467894,16150
4-1-65_jpg.rf.4cd9c4aa05a03bc48274ad476d924668,0,IS2,2.865484857,16150
4-1-65_jpg.rf.4cd9c4aa05a03bc48274ad476d924668,0,IAC,1.032781332,16150
4-1-65_jpg.rf.4cd9c4aa05a03bc48274ad476d924668,0,IS1,3.832696459,16150
4-1-65_jpg.rf.4cd9c4aa05a03bc48274ad476d924668,0,BL1,0.9232809569,16150
4-1-68_jpg.rf.b2bc1824cd912b30e0094f41e71eeb73,0,AOI,3.638700965,9316
4-1-68_jpg.rf.b2bc1824cd912b30e0094f41e71eeb73,0,BL2,3.043647905,9316
4-1-68_jpg.rf.b2bc1824cd912b30e0094f41e71eeb73,0,IS2,4.523522817,9316
4-1-68_jpg.rf.b2bc1824cd912b30e0094f41e71eeb73,0,IAC,1.972345853,9316
4-1-68_jpg.rf.b2bc1824cd912b30e0094f41e71eeb73,0,IS1,1.004730081,9316
4-1-68_jpg.rf.b2bc1824cd912b30e0094f41e71eeb73,0,BL1,3.470100109,9316
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,0,AOI,1.027854283,8314.7
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,0,BL2,6.139290343,8314.7
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,0,IS2,1.897234402,8314.7
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,0,IAC,1.114693476,8314.7
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,0,IS1,0.1691097659,8314.7
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,0,BL1,5.428466216,8314.7
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,1,AOI,4.004055638,9282
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,1,BL2,19.81034905,9282
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,1,IS2,4.524914642,9282
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,1,IAC,3.510037675,9282
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,1,IS1,5.698748143,9282
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1,1,BL1,6.725353659,9282
4-1-80_jpg.rf.701fdaddb9fc9142f3e9fc84d7e69dab,0,AOI,4.801762805,14288.5
4-1-80_jpg.rf.701fdaddb9fc9142f3e9fc84d7e69dab,0,BL2,2.844392833,14288.5
4-1-80_jpg.rf.701fdaddb9fc9142f3e9fc84d7e69dab,0,IS2,0.9628868952,14288.5
4-1-80_jpg.rf.701fdaddb9fc9142f3e9fc84d7e69dab,0,IAC,3.794641428,14288.5
4-1-80_jpg.rf.701fdaddb9fc9142f3e9fc84d7e69dab,0,IS1,10.76772562,14288.5
4-1-80_jpg.rf.701fdaddb9fc9142f3e9fc84d7e69dab,0,BL1,5.596071334,14288.5
4-1-88_jpg.rf.7ce8063a1ae0b1e8ad6d2799c6f46f16,0,AOI,1.046715731,10733.8
4-1-88_jpg.rf.7ce8063a1ae0b1e8ad6d2799c6f46f16,0,BL2,1.288293712,10733.8
4-1-88_jpg.rf.7ce8063a1ae0b1e8ad6d2799c6f46f16,0,IS2,2.939401072,10733.8
4-1-88_jpg.rf.7ce8063a1ae0b1e8ad6d2799c6f46f16,0,IAC,1.773040626,10733.8
4-1-88_jpg.rf.7ce8063a1ae0b1e8ad6d2799c6f46f16,0,IS1,1.352430062,10733.8
4-1-88_jpg.rf.7ce8063a1ae0b1e8ad6d2799c6f46f16,0,BL1,13.19854331,10733.8
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,0,AOI,1.852210119,10227.2
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,0,BL2,3.105952552,10227.2
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,0,IS2,2.793004985,10227.2
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,0,IAC,2.581840781,10227.2
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,0,IS1,2.240368631,10227.2
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,0,BL1,6.218102267,10227.2
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,1,AOI,0.6598692311,11293.1
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,1,BL2,7.906615297,11293.1
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,1,IS2,6.366055122,11293.1
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,1,IAC,4.669751064,11293.1
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,1,IS1,0.6078243001,11293.1
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5,1,BL1,13.15035729,11293.1
4-2-245_jpg.rf.85dbcd832129b6e2213c403959436f60,0,AOI,9.035037668,32334
4-2-245_jpg.rf.85dbcd832129b6e2213c403959436f60,0,BL2,9.967330772,32334
4-2-245_jpg.rf.85dbcd832129b6e2213c403959436f60,0,IS2,11.73264502,32334
4-2-245_jpg.rf.85dbcd832129b6e2213c403959436f60,0,IAC,14.96294853,32334
4-2-245_jpg.rf.85dbcd832129b6e2213c403959436f60,0,IS1,11.65604332,32334
4-2-245_jpg.rf.85dbcd832129b6e2213c403959436f60,0,BL1,32.97829146,32334
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,0,AOI,1.889281548,9792
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,0,BL2,10.18689175,9792
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,0,IS2,3.61319612,9792
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,0,IAC,4.469807577,9792
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,0,IS1,2.310986072,9792
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,0,BL1,21.02922686,9792
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,1,AOI,5.442770478,16218
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,1,BL2,8.846977548,16218
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,1,IS2,2.512134141,16218
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,1,IAC,2.817088179,16218
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,1,IS1,2.455882648,16218
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03,1,BL1,12.94809286,16218
4-2-334_jpg.rf.52a31b4371dffbdcb45d971adda932f1,0,AOI,5.723642195,15034.8
4-2-334_jpg.rf.52a31b4371dffbdcb45d971adda932f1,0,BL2,2.055802002,15034.8
4-2-334_jpg.rf.52a31b4371dffbdcb45d971adda932f1,0,IS2,3.064273536,15034.8
4-2-334_jpg.rf.52a31b4371dffbdcb45d971adda932f1,0,IAC,2.988592085,15034.8
4-2-334_jpg.rf.52a31b4371dffbdcb45d971adda932f1,0,IS1,2.241494265,15034.8
4-2-334_jpg.rf.52a31b4371dffbdcb45d971adda932f1,0,BL1,22.13785134,15034.8
4-2-353_jpg.rf.d67ece2d335275064193c12df9cf1b17,0,AOI,1.212889364,13611.9
4-2-353_jpg.rf.d67ece2d335275064193c12df9cf1b17,0,BL2,11.55096347,13611.9
4-2-353_jpg.rf.d67ece2d335275064193c12df9cf1b17,0,IS2,5.426877199,13611.9
4-2-353_jpg.rf.d67ece2d335275064193c12df9cf1b17,0,IAC,2.847380505,13611.9
4-2-353_jpg.rf.d67ece2d335275064193c12df9cf1b17,0,IS1,1.32172761,13611.9
4-2-353_jpg.rf.d67ece2d335275064193c12df9cf1b17,0,BL1,3.960861364,13611.9
4-2-420_jpg.rf.9b4675d47069a2854d55865bc2e671f6,0,AOI,3.188708501,26477.5
4-2-420_jpg.rf.9b4675d47069a2854d55865bc2e671f6,0,BL2,15.13686291,26477.5
4-2-420_jpg.rf.9b4675d47069a2854d55865bc2e671f6,0,IS2,3.185722583,26477.5
4-2-420_jpg.rf.9b4675d47069a2854d55865bc2e671f6,0,IAC,1.787738747,26477.5
4-2-420_jpg.rf.9b4675d47069a2854d55865bc2e671f6,0,IS1,4.859647455,26477.5
4-2-420_jpg.rf.9b4675d47069a2854d55865bc2e671f6,0,BL1,2.954958902,26477.5
4-2-484_jpg.rf.ad066f93f9419de22020841ece2e60a9,0,AOI,2.838530837,20718.75
4-2-484_jpg.rf.ad066f93f9419de22020841ece2e60a9,0,BL2,6.516014494,20718.75
4-2-484_jpg.rf.ad066f93f9419de22020841ece2e60a9,0,IS2,2.435867384,20718.75
4-2-484_jpg.rf.ad066f93f9419de22020841ece2e60a9,0,IAC,0.7218535375,20718.75
4-2-484_jpg.rf.ad066f93f9419de22020841ece2e60a9,0,IS1,5.128914751,20718.75
4-2-484_jpg.rf.ad066f93f9419de22020841ece2e60a9,0,BL1,3.365877018,20718.75
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,0,AOI,1.953904745,30416.4
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,0,BL2,10.6557163,30416.4
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,0,IS2,34.23813547,30416.4
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,0,IAC,41.38211956,30416.4
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,0,IS1,40.26320979,30416.4
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,0,BL1,15.9382208,30416.4
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,1,AOI,586.8057672,35481.55
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,1,BL2,5.367975179,35481.55
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,1,IS2,8.56562735,35481.55
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,1,IAC,3.960534722,35481.55
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,1,IS1,15.44324166,35481.55
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203,1,BL1,35.5848821,35481.55
4-2-512_jpg.rf.34464444a0f2f524e221424a144fcc57,0,AOI,5.000186809,15164
4-2-512_jpg.rf.34464444a0f2f524e221424a144fcc57,0,BL2,6.546571977,15164
4-2-512_jpg.rf.34464444a0f2f524e221424a144fcc57,0,IS2,3.68307164,15164
4-2-512_jpg.rf.34464444a0f2f524e221424a144fcc57,0,IAC,4.310190382,15164
4-2-512_jpg.rf.34464444a0f2f524e221424a144fcc57,0,IS1,3.565486464,15164
4-2-512_jpg.rf.34464444a0f2f524e221424a144fcc57,0,BL1,1.22034286,15164
4-2-52_jpg.rf.0595dc6a73e75e06119ecda100809979,0,AOI,4.34062327,18084.6
4-2-52_jpg.rf.0595dc6a73e75e06119ecda100809979,0,BL2,16.34199473,18084.6
4-2-52_jpg.rf.0595dc6a73e75e06119ecda100809979,0,IS2,8.454757427,18084.6
4-2-52_jpg.rf.0595dc6a73e75e06119ecda100809979,0,IAC,0.9303154754,18084.6
4-2-52_jpg.rf.0595dc6a73e75e06119ecda100809979,0,IS1,4.364768889,18084.6
4-2-52_jpg.rf.0595dc6a73e75e06119ecda100809979,0,BL1,1.797902786,18084.6
4-2-621_jpg.rf.6bcfc3d87d2969efe9602fa6fb2585b9,0,AOI,4.319357385,22169.7
4-2-621_jpg.rf.6bcfc3d87d2969efe9602fa6fb2585b9,0,BL2,2.371126389,22169.7
4-2-621_jpg.rf.6bcfc3d87d2969efe9602fa6fb2585b9,0,IS2,7.819283017,22169.7
4-2-621_jpg.rf.6bcfc3d87d2969efe9602fa6fb2585b9,0,IAC,14.84267948,22169.7
4-2-621_jpg.rf.6bcfc3d87d2969efe9602fa6fb2585b9,0,IS1,17.71221594,22169.7
4-2-621_jpg.rf.6bcfc3d87d2969efe9602fa6fb2585b9,0,BL1,13.83643115,22169.7
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,0,AOI,4.331744926,12154.15
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,0,BL2,5.998153221,12154.15
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,0,IS2,4.057353502,12154.15
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,0,IAC,2.830014533,12154.15
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,0,IS1,0.507275481,12154.15
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,0,BL1,1.065167827,12154.15
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,1,AOI,0.9625406996,29169.45
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,1,BL2,15.85076717,29169.45
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,1,IS2,3.559779201,29169.45
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,1,IAC,4.899951893,29169.45
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,1,IS1,9.955316481,29169.45
4-2-680_jpg.rf.82d48eb1b69cfbe8943c261c565856ed,1,BL1,23.04428576,29169.45
4-2-697_jpg.rf.e1209189c673ee2828545d9c81845e8d,0,AOI,3.848589147,17255
4-2-697_jpg.rf.e1209189c673ee2828545d9c81845e8d,0,BL2,18.17116236,17255
4-2-697_jpg.rf.e1209189c673ee2828545d9c81845e8d,0,IS2,7.180931066,17255
4-2-697_jpg.rf.e1209189c673ee2828545d9c81845e8d,0,IAC,4.400148372,17255
4-2-697_jpg.rf.e1209189c673ee2828545d9c81845e8d,0,IS1,1.598887236,17255
4-2-697_jpg.rf.e1209189c673ee2828545d9c81845e8d,0,BL1,7.111829622,17255
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,0,AOI,5.323324846,26309.2
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,0,BL2,15.08615145,26309.2
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,0,IS2,4.858968048,26309.2
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,0,IAC,3.693399783,26309.2
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,0,IS1,5.670167758,26309.2
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,0,BL1,7.94131626,26309.2
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,1,AOI,1.460960542,37791
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,1,BL2,14.79185379,37791
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,1,IS2,26.15360293,37791
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,1,IAC,33.08102389,37791
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,1,IS1,24.06121881,37791
5-1-23_jpg.rf.87cde10fd60fd3020e0b832d00fd5f77,1,BL1,23.52774497,37791
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,0,AOI,3.07125091,21488
