image,iou,a_mbl1_proj,a_mbl2_proj,a_max_proj,a_mbl1_eucl,a_mbl2_eucl,a_max_eucl,b_mbl1_proj,b_mbl2_proj,b_max_proj,b_mbl1_eucl,b_mbl2_eucl,b_max_eucl
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301.txt,0.8925303154457076,22.447725679203113,17.947040026208516,22.447725679203113,22.754525939500958,18.631445798139005,22.754525939500958,23.362386323561957,24.62147873783474,24.62147873783474,23.518170136364517,24.622600853404695,24.622600853404695
4-1-190_jpg.rf.462e9ac25c26eae6a3e5d3bd1eb33301.txt,0.8040529265539167,0.0,0.0,0.0,9.2726222441741,21.91754029222285,21.91754029222285,0.0,0.0,0.0,16.539111795083816,23.878370420714674,23.878370420714674
4-1-194_jpg.rf.e5c027f61ab31e4c10b394e5c1721ad0.txt,0.95790560320986,22.402064017362786,25.625096451288627,25.625096451288627,22.568333748352938,25.77633135238394,25.77633135238394,5.8586083799656725,24.13627019946579,24.13627019946579,6.362428134877581,24.254380334457963,24.254380334457963
4-1-198_jpg.rf.08d176713106124cee7d0611f88fdbad.txt,0.8214586105186216,23.251783579227098,27.759921031349204,27.759921031349204,23.346279147820866,27.935117813733275,27.935117813733275,1.896616078586073,2.1281846640814615,2.1281846640814615,1.8989824936136113,2.3462103356516715,2.3462103356516715
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588.txt,0.8403761992200007,5.651974781436396,6.160496961131632,6.160496961131632,5.665466056879267,6.163096889424566,6.163096889424566,3.7311732479200783,0.012972521776019312,3.7311732479200783,3.7455241094505722,0.04477028348149893,3.7455241094505722
4-1-215_jpg.rf.93a9b26903af6980f3228d2ad4075588.txt,0.7610350983320143,18.52232637882845,4.427025521426748,18.52232637882845,18.85201550358006,4.528426439427864,18.85201550358006,0.0,0.0,0.0,0.436478771018104,0.8514264287351093,0.8514264287351093
4-1-65_jpg.rf.4cd9c4aa05a03bc48274ad476d924668.txt,0.8799321959447092,3.024974412082304,4.194093367005888,4.194093367005888,3.025877953315308,4.196117027915604,4.196117027915604,4.920160763548845,4.439016916912498,4.920160763548845,5.1469286748815435,4.605714655627643,5.1469286748815435
4-1-68_jpg.rf.b2bc1824cd912b30e0094f41e71eeb73.txt,0.704645005170794,4.562246176329037,5.356236152010515,5.356236152010515,4.56240918084124,5.402285791359915,5.402285791359915,6.605943498057133,8.687547978486194,8.687547978486194,6.616207069412804,8.71074093537468,8.71074093537468
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1.txt,0.9045961135405703,0.0,12.532148375547974,12.532148375547974,7.3711479592898215,12.584304374792318,12.584304374792318,10.989295421779664,14.280434220650776,14.280434220650776,11.076526782897584,14.528657170707804,14.528657170707804
4-1-76_jpg.rf.a3b31287e3da123efe49f670a796d7f1.txt,0.7471852607746772,16.294998018300813,17.447584136677392,17.447584136677392,16.305920488957362,17.462238230019146,17.462238230019146,5.846823718082958,0.2896559679617649,5.846823718082958,6.247704527765761,1.3715671306792296,6.247704527765761
